text,label
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
You won an iPhone! Claim at http://www.garner-campbell.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
ALERT: Suspicious login from Faroe Islands. Secure account: https://www.johnson.info/,1
URGENT! Your Stein Group account is locked. Verify now: https://moore.info/,1
